Date,Message,Likes,Impressions,Comments,Clicks,Source
2024-04-20,This spring might be for the girls! Grab your She Wolves and party like it's 2005 with this stunning Rosehips Don't Lie from Lady Jane 1oz Vokda 1oz Rosehip Grenadine .5oz Heirloom “Alchermes” .75 oz Lime Juice 2d Sirene Galangal Bitters 1oz Sparkling Rosé Shake and fine strain over Hoshizaki ice in a goblet Garnish with 3 skewered cranberries & mint bouquet fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,4,1721,0,0,FB Organic
2024-04-23,"Drumroll, please! The moment we've all been waiting for is here – the winners of the Good, Clean Fun Espresso Martini Competition have been crowned! After a whirlwind of speedy shakes and pristine pours, eight finalists emerged victorious - earning the coveted title of Espresso Martini Champions! Get ready to raise your glasses and cheer for our incredible winners as they prepare to jet off to the Absolut Akademi in Sweden for the experience of a lifetime! Photography: Atlas Media + Humar Miranda #GoodCleanFun",17,3134,0,0,FB Organic
2024-04-26,"On behalf of fooBar Foundation and Bombay Sapphire, we're excited to highlight this year's Most Imaginative Bartender – Elise Hanson, Bar Manager at Bar Raval in Toronto! She's bringing innovation to the bar scene with her project, Higher Harvests, turning local bar and restaurant rooftops into lush gardens to promote sustainability. Elise received a $20,000 grant to fund her initiative! Learn more about her initiative here: https://fooBar.org/behind-bar/tales-of-the-cocktail-foundation-and-bombay-sapphire-announce-the-2024-most-imaginative-bartender-elise-hanson/ Cheers to creativity and a brighter future! #MIB2024",18,3409,3,1,FB Organic
2024-04-27,"Still searching for the right hotel for your time at #fooBar2024? Take a look at the Four Seasons Hotel, one of our partner hotels for fooBar! ⁠ ⁠ Unlocking the authentic New Orleans, Four Seasons invites you to their landmark tower – a heritage icon with a central downtown location on the banks of the Mississippi River. ⁠ Event attendees are invited to secure their stay early, as event reservations for this hotel close on June 20th, 2024. Learn more about our hotel blocks here: https://fooBar.org/events-book-hotel/",2,1430,0,1,FB Organic
2024-04-29,"Still searching for the right hotel for your time at #fooBar2024? Take a look at the Holiday Inn Chateau LeMoyne, one of our partner hotels for fooBar! ⁠ ⁠ The French Quarter hotel, only a 10-minute walk to Jackson Square and Bourbon Street, makes this the ideal hotel for exploring New Orleans by walking or streetcar. Make reservations today to enjoy the charm and culture of this historic New Orleans hotel. ⁠ Event attendees are invited to secure their stay early, as event reservations for this hotel close on June 20th, 2024. Learn more about our hotel blocks here: https://fooBar.org/events-book-hotel/",1,1510,0,0,FB Organic
2024-04-30,"Are y'all ready?! Tickets for #fooBar2024 go on sale in TWO WEEKS! We cannot wait to see each and every one of you at fooBar! Be sure to keep an eye out over the coming weeks because we're gearing up to announce additional details, programs, events, and more! Tickets go on sale on World Cocktail Day, May 13th, 2024",2,1099,0,0,FB Organic
2024-05-01,"Introducing the 2024 CAP Red Coats! The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #fooBar2024. The CAP Red Coat class includes 40 new apprentices who are selected to join the Cocktail Apprentice Program each year to learn the ropes and make the cocktails featured at fooBar You can learn more about the #CAP2024 class here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-fooBar-announces-the-2024-cocktail-apprentice-program-cap-class/ Special thanks to our media partner, Pre Shift, an industry newsletter from Milk Punch and Eater #CAPRedCoat2024 fooBar fooBar",18,4302,1,4,FB Organic
2024-05-06,"In celebration of #AAPIHeritageMonth, we want to highlight incredible creations from AAPI-owned bars, restaraunts, and creators throughout May! Check out this House of Geisha recipe from the Monkey Bar team at Welton Room 1 1/2oz vodka 3/4oz Junmai Sake 3/4oz freshly squeezed lime juice 1/2oz simple syrup muddled cucumbers fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",3,2432,0,0,FB Organic
2024-05-08,"We're celebrating #AAPIHeritageMonth with Caer Maiko Ferguson! In her feature editorial, Caer details her work creating spaces for Asian people, culture, and flavors in front of (and behind) the bar. ⁠ ⁠ Want to celebrate with us? We've got the first look at Caer's signature cocktail, the ""Crazy Rich Lychee Martini"" 1.25oz Gin 1.25oz Daijoubu Lychee Cordial* .25oz Pisco *You can find the full specs on how to make the Daijoubu Lychee Cordial & how to serve this cocktail in Caer's editorial!* ⁠ Find our full interview with Caer Maiko here: https://fooBar.org/people/celebrating-asian-pacific-american-heritage-month-unapologetically-normal/",3,2064,0,0,FB Organic
2024-05-10,"Tickets to the world's leading cocktail conference go on sale in THREE days! ⁠ ⁠ We are so excited to see you all at #fooBar2024! Whether you're joining us for a day, an evening, or the whole week, the time to secure your tickets is right around the corner ⁠ ⁠ fooBar fooBar",22,1167,3,0,FB Organic
2024-05-14,"Introducing the 2024 CAP Grey Coats! The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #fooBar2024. The CAP Grey Coat class includes 20 apprentices selected to be the behind-the-scenes fooBar mentors and leaders! You can learn more about the #CAP2024 class here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-fooBar-announces-the-2024-cocktail-apprentice-program-cap-class/ Special thanks to our media partner, Pre Shift, an industry newsletter from Punch and Eater fooBar fooBar",18,4507,0,4,FB Organic
2024-05-17,We're all for cocktails that would impress the likes of Daisy Buchanan! Check out this Beautiful Fool recipe from the bar team at The Gatsby Hawaii 1.5oz Pau Vodka 0.5oz Fids St. Gin 0.5oz salted sumac lychee syrup 0.75oz Blanco Spanish Vermouth 0.25oz lemon juice 2 dashes orange bitters Garnish with candied lychee & sprinkled sumac fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,12,2256,0,0,FB Organic
2024-05-20,"Still deciding the best ticket type for your #fooBar2024 experience? Why not check out our Seminar & Tasting Week Pass! This discounted package is the best way to experience fooBar with access to Seminars, Wellness Workshops, and Tasting Rooms, including all brand education, turn-key bars, and experiential tastings You can learn more about the fooBar ticket packages here: https://fooBar.org/tickets/",7,2339,1,7,FB Organic
2024-05-21,"Introducing the 2024 CAP Black Coats! The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #fooBar2024. The CAP Black Coat class includes 4 Cocktail Apprentices who assist fooBar with their detail-oriented work to both support and manage the CAP Grey Coat and Red Coat classes! You can learn more about the #CAP2024 class here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-fooBar-announces-the-2024-cocktail-apprentice-program-cap-class/ Special thanks to our media partner, Pre Shift, an industry newsletter from Milk Punch and Eater fooBar fooBar",4,2092,0,0,FB Organic
2024-05-23,"Founded in 2002, #fooBar has grown from an annual walking tour of historic New Orleans cocktail bars into the world’s premier cocktail festival. With hundreds of opportunities developed specifically for bartenders, distillers, bar and spirits professionals, and other cocktail enthusiasts, fooBar would not be possible without the support of our volunteers. Please consider volunteering your time to make the most of your trip to New Orleans and support the conference - all volunteers who serve more than 10 hours will earn a free Tasting Week Pass! You can learn more about volunteer opportunities for #fooBar2024 here: https://fooBar.org/get-involved/volunteer/ fooBar fooBar",4,2296,0,5,FB Organic
2024-05-28,"Introducing the 2024 CAP White Coats! The Cocktail Apprentice Program (CAP) is an exclusive mentorship program for up-and-coming bartenders to learn alongside some of the biggest names in the business during #fooBar2024. The CAP White Coat class includes 5 - 6 experienced Cocktail Apprentices responsible for managing and directing the entire Cocktail Apprentice Program during fooBar! You can learn more about the #CAP2024 class here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-fooBar-announces-the-2024-cocktail-apprentice-program-cap-class/ Special thanks to our media partner, Pre Shift, an industry newsletter from Milk Punch and Eater",4,1741,0,1,FB Organic
2024-05-29,"Cheers to the 18th Annual Spirited Awards Top 10 Nominees! ⁠ The 2024 Spirited Awards celebrate global excellence in the drinks industry and recognize professionals, organizations, and establishments shaping the cocktail community. The Top 10 Nominees award categories include: ⁠ ⁠ U.S. Bartender of the Year presented by @pernodricardusa International Bartender of the Year presented by @fooBar Best U.S. Bar Mentor presented by @jamesonwhiskey Best International Bar Mentor presented by @fooBar Best U.S. Brand Ambassador presented by @fooBar Best International Brand Ambassador presented by @fooBar Best U.S. Bar Team presented by @williamgrantusa Best International Bar Team presented by @fooBar Best U.S. Cocktail Bar presented by @delmaguey Best International Cocktail Bar presented by @patrontequila Best U.S. Hotel Bar presented by @GreyGoose Best International Hotel Bar presented by @fordsgin Best U.S. Restaurant Bar presented by @fooBar Best International Restaurant Bar presented by @ginmare Best New U.S. Cocktail Bar presented by @DiageoBarAcademy Best New International Cocktail Bar presented by @DiageoBarAcademy World’s Best Cocktail Menu presented by @DiageoBarAcademy World’s Best Spirits Selection presented by @fooBar Best New Spirit or Cocktail Ingredient presented by @fooBar Best Cocktail & Spirits Writing presented by @fooBar Best Cocktail & Spirits Publication presented by @fooBar Best Broadcast, Podcast, or Online Video Series presented by @fooBar Best New Cocktail or Bartending Book presented by @fooBar Best New Book on Drinks Culture, History, or Spirits presented by @fooBar ⁠ You can find the full list of nominees here:⁠ https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-announces-top-10-nominees-for-the-2024-spirited-awards/ ⁠ Special thanks to Forbes, our 2024 Spirited Awards Official Media Partner.⁠ ⁠ #SpiritedAwards2024 #SpiritedAwards #2024SATop10 fooBar fooBar #fooBar2024 fooBar",7,3737,3,13,FB Organic
2024-06-01,"Happy Pride Month, everyone! As we kick off this special month, we celebrate the beautiful diversity within our community! This is a time to honor the courage, resilience, and strength of our LGBTQIA+ peers, and to reaffirm our commitment to creating a world that celebrates and embraces our differences. We cannot wait to celebrate with you all at #fooBar2024! #pride #pridemonth fooBar fooBar",6,946,2,0,FB Organic
2024-06-06,"#PrideMonth is in full swing and we have just the cocktail recipe to celebrate with! Check out this Don't Ask, Don't Tell from The Modern, submitted by Collin Azevedo 1.5 Oz Empress Gin .5 Oz Velvet Falernum .75 Oz Sesame Orgeat .75 Oz Lemon Juice Garnish with a lemon peel and your favorite #pride flag fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar",11,4274,1,0,FB Organic
2024-06-10,"We are so excited to announce our #CAP2024 White Coat Advisor: Cris Dehlavi! A Cocktail Apprentice since 2010, Cris became a Black Coat in 2013 and the first female White Coat in 2015. In 2016, she was inducted into the Dame Hall of Fame (now known as Tales Catalyst) and continued evolving the #CocktailApprenticeProgram with her fellow white coats, mentoring new classes every year. Among her many achievements, Cris has completed the highly respected Bar 5-Day program, WSET Level 3 in Spirits, Level One Sommelier, and most recently received her General Certificate in Distillation. To read more about our #CAP2024 class, click here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-fooBar-announces-the-2024-cocktail-apprentice-program-cap-class/",28,3414,3,0,FB Organic
2024-06-11,"From day to night, fooBar® has you covered! All attendees are invited to join in the fun at any of our By Invitation Events, hosted by our amazing sponsors at iconic New Orleans venues! Brands also host exclusive events that are invitation-only and only allow a lucky few in. Be sure to RSVP to any of our incredible events ahead of fooBar to secure your spot through our Conference Agenda: https://fooBar.org/by-invitation-events/ We can't wait to show you all what unforgettable moments #fooBar2024 has in store!",7,2015,1,9,FB Organic
2024-06-13,"Learn the latest tricks of the trade and grow in your career at #fooBar2024 Seminars! Aimed at educating people in the drinks industry, our 2024 seminars’ themes of Business, Culture, and Beyond the Bar offer relevant content applicable to today’s bartenders, managers, and owners. ⁠ fooBar strives to bring innovative, inclusive, and stimulating educational programming to the annual conference. Learn more about the fooBar seminars here: https://fooBar.org/seminars/",4,1340,0,1,FB Organic
2024-06-14,"Raise a glass to New Orleans' cocktail heritage with fooBar®'s exclusive Cocktail Tours! From the storied streets of Bourbon Street to the hidden gems of the Big Gay Bar Tour, each excursion offers a tantalizing glimpse into the city's libation legacy. Don't just drink -- dive into history! ⁠ ⁠ Special thanks to NOLA.com, the Official Media Partner of #fooBar2024 Cocktail Tours! ⁠ To learn more about our 2024 Cocktail Tours, click here: https://fooBar.org/new-orleans-cocktail-tours/ fooBar fooBar",2,1413,0,0,FB Organic
2024-06-17,"Your 2024 Spirited Awards Top 4 Finalists are here! ⁠ The Top 4 Finalists award categories include:⁠ ⁠ U.S. Bartender of the Year presented by @pernodricardusa International Bartender of the Year presented by @bodegaslustau Best U.S. Bar Mentor presented by @jamesonwhiskey Best International Bar Mentor presented by @fooBar Best U.S. Brand Ambassador presented by @fooBar Best International Brand Ambassador presented by @fooBar Best U.S. Bar Team presented by @williamgrantusa Best International Bar Team presented by @fooBar Best U.S. Cocktail Bar presented by @delmaguey Best International Cocktail Bar presented by @patrontequila Best U.S. Hotel Bar presented by @GreyGoose Best International Hotel Bar presented by @fordsgin Best U.S. Restaurant Bar presented by @fooBar Best International Restaurant Bar presented by @ginmare Best New U.S. Cocktail Bar presented by @DiageoBarAcademy Best New International Cocktail Bar presented by @DiageoBarAcademy World’s Best Cocktail Menu presented by @DiageoBarAcademy World’s Best Spirits Selection presented by @fooBar Best New Spirit or Cocktail Ingredient presented by @fooBar Best Cocktail & Spirits Writing presented by @fooBar Best Cocktail & Spirits Publication presented by @fooBar Best Broadcast, Podcast, or Online Video Series presented by @fooBar Best New Cocktail or Bartending Book presented by @fooBar Best New Book on Drinks Culture, History, or Spirits presented by @fooBar ⁠ Learn more about this year’s finalists here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-announces-2024-spirited-awards-top-four-finalists/ ⁠ Special thanks to Forbes, our 2024 Spirited Awards Official Media Partner.",12,4362,0,31,FB Organic
2024-06-19,"We're celebrating this #Juneteenth with Keyatta Mincey-Parker! In her feature editorial, Keyatta details the importance of acknowledge the hospitality industry's past shortcomings while also honoring the stories, cultures, and people behind each drink. ⁠ Want to celebrate with us? We've got the first look at Keyatta's signature cocktail, the Afternoon In The Garden 2oz Amaro Georgiano 3oz Prosecco 2oz Montaine Honeysuckle Sparkling Water Garnish with dehydrated citrus or fresh herbs ⁠ Read our full interview with Keyatta here: https://fooBar.org/people/celebrating-heritage-through-hospitality-building-stronger-communities-in-the-cocktail-industry/",3,1100,0,0,FB Organic
2024-06-20,"Experience the perfect blend of taste and knowledge at the Bookstore & Bitters Market! Sample enticing bitters brands and peruse through a curated collection of the latest cocktail books. ⁠ Dive into the world of mixology, uncover hidden gems, and join in ""Shots of Inspiration"" sessions for enlightening conversations with fellow cocktail enthusiasts.⁠ Learn more about the #fooBar2024 Bookstore & Bitters Market here: https://fooBar.org/fooBar-conference-agenda/ fooBar fooBar",3,653,0,1,FB Organic
2024-06-20,"Experience the perfect blend of taste and knowledge at the Bookstore & Bitters Market, presented by Octavia Books! Sample enticing bitters brands and peruse through a curated collection of the latest cocktail books. ⁠ Dive into the world of mixology, uncover hidden gems, and join in ""Shots of Inspiration"" sessions for enlightening conversations with fellow cocktail enthusiasts.⁠ Learn more about the #fooBar2024 Bookstore & Bitters Market here: https://fooBar.org/fooBar-conference-agenda/ fooBar fooBar",2,777,0,0,FB Organic
2024-06-21,Need a refreshing cocktail to help you beat the heat this summer? We have just the thing! Check out this Rush recipe from Taylor Lax (@the.cocktail.bandit on Instagram)! .5oz Cold Brew Coffee Liqueur .75oz Kin Whiskey Banana Liqueur 1.25oz Amontillado Sherry Lustau 3oz Coconut Sparkling Water Non-Dairy Cream Garnish with Grated Cinnamon fooBar aims to support the worldwide cocktail community by sharing bartenders' creative concoctions & innovative recipes. Submit yours for an opportunity to be featured on our channels here: https://forms.gle/PjDunJWdgnEt7QnS9 fooBar,3,1774,0,0,FB Organic
2024-06-23,"Beyond the Bar® is more than a program—it's a movement. With exciting events like Day of Service, Networking Nook, and the 2024 Grant Recipient Showcase, our Beyond the Bar programming at fooBar offers a platform to tackle the pressing issues facing our industry. ⁠ Join our global community as we delve into vital topics like mental health, diversity, and sustainability to help shape the future of the drinks industry! You can register for the #fooBar2024 Day of Service here: https://forms.gle/UWfMSKN6nzz3bFZe9 ⁠ Special thanks to The Spill, the Official Media Partner of our Beyond the Bar® programming! ⁠ ⁠ fooBar",3,1253,0,0,FB Organic
2024-06-24,"Join Espolòn Tequila to celebrate 25 years of championing unapologetic originality! Revel in the raw energy and revolutionary spirit at Noche Neón, the fiesta to end all fiestas. Expect vibrant musical guests, bold celebrations, dazzling visuals inspired by street art, and excellent cocktails. Let’s raise a glass to Espolòn! RSVP here: https://camparitakestales2024.splashthat.com./ #CampariTakesTales2024 #fooBar2024",10,1955,0,5,FB Organic
2024-06-25,"Announcing the 2024 Spirited Awards Helen David Lifetime Achievement Award, Tales Visionary Award, Timeless U.S. Award, and Timeless International Award Winners! ⁠ These awards recognize an International and U.S.-based bar or individual that has contributed to the history of cocktails and/or spirits and is respected as an institution that has inspired the culture and growth of other bar professionals and/or establishments. We are proud to announce the following winners: ⁠ ⁠ Helen David Lifetime Achievement Award winner Hidetsugu Ueno Tales Visionary Award winner Colin Asare-Appiah Timeless U.S. Award winner The Buena Vista Timeless International Award winner Cafe Pacifico Join us in celebrating these industry icons at the 18th Annual Spirited Awards! You can grab your tickets here: ⁠https://www.ticketmaster.com/event/1B0060B7028B978C?did=fillmorenola24sa ⁠ Special thanks to Forbes, our 2024 #SpiritedAwards Official Media Partner.",11,1771,0,0,FB Organic
2024-06-26,"Congratulations to the 2024 Tales Catalyst Honorees: Becky Paskin, International Catalyst Honoree, and Keyatta Mincey Parker, U.S. Catalyst Honoree! ⁠ ⁠ Join us as we celebrate the 2024 Tales Catalyst Honorees on Tuesday, July 23rd! This celebration will honor these leaders who have made unique and lasting contributions to accessibility and intersectionality within the global spirits industry. ⁠ ⁠ Special thanks to our Tales Catalyst presenting sponsor Diageo Bar Academy and the Tales Catalyst Media Partners Beverage Media Group and SevenFifty Daily! ⁠ Learn more about this event and purchase your tickets here: https://fooBar.org/industrynews/tales-of-the-cocktail-foundation-announces-tales-catalyst-honorees/⁠ ⁠ #2024TalesCatalyst #TalesCatalyst fooBar #fooBar2024 fooBar",7,971,0,0,FB Organic
2024-06-27,"Cheers to 300 Years! Join Rémy Martin to celebrate their 300th Anniversary with specialty cocktails crafted by legends from Harry’s Bar, Accomplice, Allegory, and Turning Tables! Arrive before midnight for an exclusive surprise and stay for captivating performances throughout the night. Wednesday, July 24th – 11pm-2am The Chicory, 611 Fulton Street #remymartin300",13,994,1,0,FB Organic
2024-06-28,"We're celebrating #PrideMonth with Daddy Long Legs! In their feature editorial, they explore the intersections of being a Black, Queer, and Non-Binary bartender navigating predominately white spaces throughout their career. ⁠ Want to celebrate with us? We've got the first look at Daddy Long Legs' signature cocktail, The Lady Who Appears to be a Gentleman ⁠ 1.25 oz Goat Cheese & Honey Vodka 0.75 oz Strawberry Tomato Cordial 0.75 oz Ten-to-One Caribbean Rum 0.5 oz Martini and Rossi Dry Vermouth 0.25 oz lemon juice ⁠ Read our full interview with Daddy Long Legs here: https://fooBar.org/people/celebrating-pride-month-say-it-louder-for-the-people-in-the-back/",7,989,0,0,FB Organic
2024-06-29,"Celebrate the spirit of innovation at Meet the Distillers, where attendees and partners come together to explore the artistry behind spirits! ⁠ With over 30 distillers from around the globe, this event promises attendees the chance to sample a wide array of spirits while engaging with passionate creators. This year, we're excited to offer two sessions on Thursday, ensuring attendees have ample time to explore and discover new favorites! ⁠ Don't miss this opportunity to indulge your senses and connect with fellow spirits enthusiasts!",4,903,0,0,FB Organic
2024-06-30,"Elevate your fooBar experience with captivating Seminars at the renowned Ritz-Carlton, New Orleans! ⁠⁠ Attendees gain valuable insights into issues, trends, and innovations within the bar industry while sponsors enjoy prominent logo placement on the fooBar agenda and signage. ⁠ Join us at any of our incredible seminars as we aim to redefine the boundaries of spirits education! ⁠⁠ fooBar fooBar",2,751,0,0,FB Organic
2024-07-01,"Experience #fooBar2024 with Brown-Forman! We cannot wait for you all to experience: 1 Industry Night by Fords Gin: Enjoy global drink specials from around the globe, guest chef family meals, and epic beats from Miami’s finest 2 House of Herradura: Celebrate 150 years of Casa Herradura and the 50th anniversary of Reposado 3 A Spectacle for the Senses by Woodford Reserve: Discover the 200+ flavors of Woodford Reserve through cocktails from top bar talent Join us for unforgettable nights and amazing experiences! Keep an eye out for these RSVP links coming soon fooBar #BrownForman",7,1538,0,0,FB Organic
2024-07-03,"The New Orleans Spirits Competition, presented by fooBar Foundation, will honor the top spirits of the year and bring wider recognition to the best of the distilled spirits community. Who decides which products are the most outstanding? Some of the most respected and talented spirits industry leaders in the world! This year's judges include Dale DeGroff, Jeff “Beachbum” Berry, Clay Risen, Emma Janzen, Paul Clarke, Anu Apte, Bridget Albert, Martin Cate, Lisa Roper Wicker, Steve Beal, and many more. Check out the full list of incredible judges and join them in judging the top spirits in each category on July 22nd and 23rd at The Ritz Carlton: https://www.nolaspiritscomp.com/copy-of-judges-23 Special thanks to Imbibe, the Official Media Partner of the New Orleans Spirits Competition!",3,1195,0,3,FB Organic
2024-07-04,"Want to join fooBar in our pledge to support local bar sustainability? All event attendees are invited to join Edrington, fooBar Foundation, New Orleans Water Collaborative, and Green Light in a Day of Service on July 21, 2024! Volunteers will have the opportunity to learn about fooBar Foundation's sustainability initiatives, the history & intersection of water and justice in New Orleans, and paint rain barrels that will then go to bars and restaurants in the city! The deadline to sign up is July 10th - secure your spot here: https://forms.gle/xbwwChdbVY474M9n9 Special thanks to Edrington Americas, the official sponsor of #fooBar2024 Day of Service!",4,2239,0,0,FB Organic
2024-07-05,"At fooBar®, we believe in celebrating not just spirits, but also the rich culture of New Orleans. Join us for Spirited Dining events, where sponsors and local restaurants come together to create a gastronomic journey like no other. From innovative cocktail pairings to tantalizing signature drinks, it's a feast for the senses! Special thanks to Wine Enthusiast, the official Media Partner for #fooBar2024 Spirited Dining!",7,1593,0,0,FB Organic
2024-07-06,Are y'all ready for one of the most anticipated nights of the year?? The William Grant and Sons Portfolio Party at fooBar is coming up soon! (#iykyk) This year it's a Bombonera explosion of surprises and delights – curious to know more? Join us at the Orpheum Theater on July 23rd: https://urldefense.com/v3/__https:/www.eventbrite.com/e/la-bombonera-presented-by-william-grant-sons-at-tales-of-the-cocktail-tickets-927367490127?aff=oddtdtcreator__;!!N96JrnIq8IfO5w!gwijN5yIOxeZq4yTj0aoSUzAl81lB-2tf5D8rKvBNYDZ_YkwnHYPONKysrhHPREGiA0iG3Cn0RmnfdwoBMPjptY_aBC-K4GFqWo$ #fooBar2024 fooBar fooBar,12,2052,1,6,FB Organic
2024-07-07,"Get ready to mix it up at fooBar® with Guest Shifts! Experience unique collaborations between guest bartenders, local New Orleans venues, and brands. Let's shake things up together! ⁠⁠ fooBar fooBar",11,1787,0,0,FB Organic
2024-07-08,"Wanting to create your own fooBar agenda, RSVP to fooBar events, and stay in the know about all things fooBar 2024? There's an app for that! ⁠ ⁠ Our fooBar 2024 Whova App is now live! Download the Whova - Event & Conference App from the Google Play or Apple App Store to use the app — keep in mind that you must be a ticket holder who has completed registration to use the app. ⁠ All registered attendees can download the fooBar Whova App now: https://whova.com/portal/tales_202407/?source=text_link ⁠ fooBar #fooBar2024",1,1618,0,5,FB Organic
2024-07-09,"What do you get when you ask two top bars to curate an immersive experience that blends their two bar concepts together? Well, we can’t wait to show you in July! La Gran Familia Café is back for its second year at fooBar! ⁠ ⁠ Get excited because this year’s collaborators are ready to bring it You can learn more about this event here: https://www.bacardilgfevents.com/ ⁠ fooBar #fooBar2024",3,1520,0,6,FB Organic
2024-07-10,"Don't miss the New Orleans Spirits Competition championship rounds on July 22nd and 23rd at fooBar®! Taste the top six spirits along with the judges as part of a live audience while panels of experts determine which brands are worthy of being deemed Spirits of the Year. Then join us on Thursday, July 25th, to learn who won the top awards, sample some of the medal-winning spirits, and chat with the New Orleans Spirits Competition judges, founders, and many of the distillers who make the winning products! Learn more and purchase your tickets here: https://fooBar.org/tickets/ Special thanks to Imbibe, the Official Media Partner of the New Orleans Spirits Competition!",2,1490,0,1,FB Organic
2024-07-11,"Join us all week long at the World Class Lounge in Salon 1B at the Ritz Carlton, New Orleans Get ready for an incredible lineup of education, industry experts, and exceptional cocktails! Seats are limited and it's first-come, first-served, so make sure to purchase your Tasting Pass and RSVP to secure your spot here: https://www.diageobaracademy.com/en-us/home/tales-2024 We can't wait to see you there! fooBar fooBar",7,2091,0,4,FB Organic
2024-07-12,"Mermaids, Magicians, and Mezcal - oh my! fooBar's All Day Events are sure to be legendary ⁠ Join us for an unforgettable experience at this lineup of daytime events! Space at these events is limited, so secure your spot here: https://fooBar.org/fooBar-conference-agenda/ ⁠⁠ fooBar fooBar",5,969,0,3,FB Organic
2024-07-13,"Wanting to learn more about our 2024 #SpiritedAwards Top 4 Finalists? Now you can with the official 2024 Spirited Awards Digital Playbill! ⁠ ⁠⁠ You can check out the #SpiritedAwards2024 Digital Playbill right here: https://issuu.com/fooBar/docs/twostudios_fooBar ⁠ Special thanks to Forbes, the official media partner for the 18th Annual Spirited Awards⁠!",3,1541,0,1,FB Organic
2024-07-14,"We aren't the type to gatekeep a good party - which is why we've made it easier than ever to fill up your #fooBar2024 itineraries! ⁠ All fooBar attendees are invited to join their favorite brands and experience the magic of an afternoon filled with culture, cocktails, and celebration Download our Whova app to discover this year's Small Day Events: https://whova.com/portal/tales_202407/?source=text_link ⁠⁠ fooBar fooBar",6,906,1,3,FB Organic
2024-07-15,"It's a day-to-night celebration at #fooBar2024! ⁠⁠ Start your evenings with Happy Hours from 4 PM - 6 PM and 4:30 PM - 6:30 PM, then transition into the late-night vibes of Last Call from 12 AM - 2 AM. Join us for an unforgettable experience in the heart of New Orleans! You can download the fooBar Whova App to add Happy Hours and Last Calls to your agenda today: https://whova.com/portal/tales_202407/?source=text_link ⁠⁠ fooBar fooBar",0,1342,0,3,FB Organic
2024-07-16,"Sip, mingle, and be inspired! Join us at MaisonPerrier Gallery during #fooBar2024 to explore stunning photography, connect with fellow bartenders, and toast to the craft with our Official Water. Wellness Week pass holders, included in all ticket types or purchased separately, can access this elegant celebration at The Ritz-Carlton, New Orleans! #MaisonPerrier fooBar",1,1254,0,0,FB Organic
2024-07-17,"Join us under the stars for the unforgettable Night Events at #fooBar2024! ⁠⁠ We're pulling out all the stops this year - from a honky-tonk throwback to the Wild West to shows from incredible musical guests, fooBar has a lineup that anyone can enjoy! Don't miss this prime opportunity to celebrate with your favorite brands, bar professionals, and other guests making their mark on the cocktail scene! ⁠⁠ Download our Whova app to secure your spot: https://whova.com/portal/tales_202407/?source=text_link",4,1854,0,3,FB Organic
2024-07-18,"The biggest party of the year deserves to go out with a bang - which is why we are so excited to cap off #fooBar2024 with the 13th Annual Pig & Punch, presented by the Bon Vivants! ⁠⁠ Join us at The Broadside on Friday, July 26th from 12-5 pm for a dazzling final celebration with great food, incredible drinks (including low and no ABV options), and amazing musical performances by NOLA's own Rebirth Brass Band. Don't miss the opportunity to close out fooBar by celebrating with your fellow industry professionals and enthusiasts, all for a good cause ⁠⁠ Get your tickets to the 13th Annual Pig & Punch here: https://whova.com/portal/registration/tales_202407/okmjbm5i",19,1809,0,1,FB Organic
2024-07-19,"Calling all flavor enthusiasts! Grab your fooBar krewe and prepare for a spirited adventure at fooBar®! Located conveniently at the Ritz-Carlton, New Orleans, attendees can immerse themselves in a variety of premium spirits and discover new flavors between seminars. Cheers to fooBar!",6,1817,0,0,FB Organic
2024-07-20,"Make the most of your time at fooBar® with Grab & Geaux, Fountain Bar, and No and Low — the ultimate pitstop for on-the-go tastings! These centrally located bars let attendees sample products or cocktails without missing a beat. Just grab, sip, and go! fooBar fooBar",9,2165,0,0,FB Organic
